D_abs2,f0_Hz,Q
0.021833333333333337,60.02614137863942,3318.967252101176
0.022000000000000002,60.0258915440146,3318.9534382374295
0.022166666666666668,60.02564171250927,3318.9396245461667
0.022333333333333337,60.02539188412336,3318.9258110273818
0.022500000000000003,60.02514205885679,3318.9119976810725
0.02266666666666667,60.02489223670951,3318.8981845072353
0.022833333333333337,60.02464241768147,3318.8843715058665
0.023000000000000003,60.02439260177257,3318.870558676961
0.02316666666666667,60.024142788982765,3318.856746020517
0.023333333333333338,60.02389297931199,3318.842933536531
0.023500000000000004,60.02364317276018,3318.8291212249983
0.02366666666666667,60.023393369327266,3318.815309085916
0.023833333333333335,60.02314356901318,3318.8014971192797
0.024000000000000004,60.022893771817856,3318.7876853250864
0.02416666666666667,60.022643977741254,3318.7738737033333
0.024333333333333335,60.02239418678327,3318.7600622540153
0.024500000000000004,60.02214439894387,3318.74625097713
0.02466666666666667,60.02189461422298,3318.7324398726732
0.024833333333333336,60.021644832620545,3318.718628940642
0.025000000000000005,60.021395054136455,3318.704818181031
0.02516666666666667,60.0211452787707,3318.691007593839
0.025333333333333336,60.02089550652319,3318.6771971790604
0.025500000000000002,60.02064573739387,3318.6633869366938
0.02566666666666667,60.02039597138266,3318.6495768667332
0.025833333333333337,60.02014620848952,3318.635766969177
0.026000000000000002,60.019896448714356,3318.6219572440205
0.02616666666666667,60.01964669205713,3318.6081476912605
0.026333333333333337,60.01939693851774,3318.5943383108925
0.026500000000000003,60.01914718809615,3318.5805291029137
0.026666666666666672,60.0188974407923,3318.566720067321
0.026833333333333338,60.01864769660612,3318.552911204111
0.027000000000000003,60.01839795553753,3318.5391025132785
0.02716666666666667,60.01814821758648,3318.5252939948214
0.027333333333333338,60.01789848275289,3318.511485648735
0.027500000000000004,60.017648751036724,3318.497677475017
0.02766666666666667,60.017399022437885,3318.4838694736627
0.02783333333333334,60.01714929695632,3318.4700616446685
0.028000000000000004,60.016899574591974,3318.4562539880317
0.02816666666666667,60.01664985534476,3318.4424465037478
0.028333333333333335,60.016400139214646,3318.4286391918145
0.028500000000000004,60.01615042620153,3318.4148320522263
0.02866666666666667,60.01590071630538,3318.4010250849815
0.028833333333333336,60.01565100952612,3318.3872182900755
0.029000000000000005,60.01540130586367,3318.3734116675046
0.02916666666666667,60.01515160531798,3318.359605217266
0.029333333333333336,60.01490190788898,3318.345798939355
0.029500000000000005,60.014652213576625,3318.33199283377
0.02966666666666667,60.014402522380806,3318.3181869005048
0.029833333333333337,60.01415283430149,3318.304381139557
0.030000000000000002,60.013903149338624,3318.2905755509237
0.03016666666666667,60.01365346749211,3318.2767701346006
0.030333333333333337,60.013403788761906,3318.262964890584
0.030500000000000003,60.013154113147934,3318.2491598188703
0.030666666666666672,60.012904440650146,3318.235354919457
0.030833333333333338,60.012654771268444,3318.2215501923383
0.031000000000000003,60.01240510500283,3318.207745637514
0.031166666666666672,60.01215544185315,3318.193941254977
0.03133333333333334,60.0119057818194,3318.1801370447256
0.03150000000000001,60.01165612490151,3318.1663330067563
0.03166666666666667,60.0114064710994,3318.1525291410644
0.03183333333333334,60.011156820413,3318.138725447647
0.032,60.010907172842266,3318.1249219265014
0.03216666666666667,60.010657528387114,3318.111118577622
